region_code, weather_param, year, key, value
Wales, Sunshine, 1977, MAR, 71.3
Wales, Sunshine, 1977, APR, 148.9
Wales, Sunshine, 1977, MAY, 250.7
Wales, Sunshine, 1977, JUN, 171.6
Wales, Sunshine, 1977, JUL, 201.8
Wales, Sunshine, 1977, AUG, 154.8
Wales, Sunshine, 1977, SEP, 100.1
Wales, Sunshine, 1977, OCT, 92.8
Wales, Sunshine, 1977, NOV, 61.6
Wales, Sunshine, 1977, DEC, 30.4
Wales, Sunshine, 1977, WIN, 138.0
Wales, Sunshine, 1977, SPR, 470.9
Wales, Sunshine, 1977, SUM, 528.2
Wales, Sunshine, 1977, AUT, 254.6
Wales, Sunshine, 1977, ANN, 1378.1
Wales, Sunshine, 1978, JAN, 49.0
Wales, Sunshine, 1978, FEB, 48.9
Wales, Sunshine, 1978, MAR, 104.2
Wales, Sunshine, 1978, APR, 124.9
Wales, Sunshine, 1978, MAY, 204.1
Wales, Sunshine, 1978, JUN, 146.7
Wales, Sunshine, 1978, JUL, 132.1
Wales, Sunshine, 1978, AUG, 132.8
Wales, Sunshine, 1978, SEP, 127.6
Wales, Sunshine, 1978, OCT, 72.8
Wales, Sunshine, 1978, NOV, 51.6
Wales, Sunshine, 1978, DEC, 35.8
Wales, Sunshine, 1978, WIN, 128.2
Wales, Sunshine, 1978, SPR, 433.3
Wales, Sunshine, 1978, SUM, 411.5
Wales, Sunshine, 1978, AUT, 252.0
Wales, Sunshine, 1978, ANN, 1230.4
Wales, Sunshine, 1979, JAN, 56.5
Wales, Sunshine, 1979, FEB, 62.8
Wales, Sunshine, 1979, MAR, 73.0
Wales, Sunshine, 1979, APR, 140.5
Wales, Sunshine, 1979, MAY, 163.4
Wales, Sunshine, 1979, JUN, 155.5
Wales, Sunshine, 1979, JUL, 169.5
Wales, Sunshine, 1979, AUG, 150.5
Wales, Sunshine, 1979, SEP, 134.7
Wales, Sunshine, 1979, OCT, 90.5
Wales, Sunshine, 1979, NOV, 48.3
Wales, Sunshine, 1979, DEC, 41.2
Wales, Sunshine, 1979, WIN, 155.1
Wales, Sunshine, 1979, SPR, 376.8
Wales, Sunshine, 1979, SUM, 475.5
Wales, Sunshine, 1979, AUT, 273.5
Wales, Sunshine, 1979, ANN, 1286.3
Wales, Sunshine, 1980, JAN, 54.7
Wales, Sunshine, 1980, FEB, 38.1
Wales, Sunshine, 1980, MAR, 77.9
Wales, Sunshine, 1980, APR, 170.2
Wales, Sunshine, 1980, MAY, 223.6
Wales, Sunshine, 1980, JUN, 134.2
Wales, Sunshine, 1980, JUL, 146.4
Wales, Sunshine, 1980, AUG, 122.2
Wales, Sunshine, 1980, SEP, 113.8
Wales, Sunshine, 1980, OCT, 79.9
Wales, Sunshine, 1980, NOV, 56.9
Wales, Sunshine, 1980, DEC, 36.8
Wales, Sunshine, 1980, WIN, 134.1
Wales, Sunshine, 1980, SPR, 471.7
Wales, Sunshine, 1980, SUM, 402.8
Wales, Sunshine, 1980, AUT, 250.6
Wales, Sunshine, 1980, ANN, 1254.7
Wales, Sunshine, 1981, JAN, 36.1
Wales, Sunshine, 1981, FEB, 68.7
Wales, Sunshine, 1981, MAR, 70.0
Wales, Sunshine, 1981, APR, 144.5
Wales, Sunshine, 1981, MAY, 126.4
Wales, Sunshine, 1981, JUN, 129.5
Wales, Sunshine, 1981, JUL, 132.9
Wales, Sunshine, 1981, AUG, 176.3
Wales, Sunshine, 1981, SEP, 123.6
Wales, Sunshine, 1981, OCT, 86.4
Wales, Sunshine, 1981, NOV, 39.9
Wales, Sunshine, 1981, DEC, 33.5
Wales, Sunshine, 1981, WIN, 141.6
Wales, Sunshine, 1981, SPR, 340.9
Wales, Sunshine, 1981, SUM, 438.7
Wales, Sunshine, 1981, AUT, 249.9
Wales, Sunshine, 1981, ANN, 1167.9
Wales, Sunshine, 1982, JAN, 45.0
Wales, Sunshine, 1982, FEB, 55.2
Wales, Sunshine, 1982, MAR, 132.9
Wales, Sunshine, 1982, APR, 170.8
Wales, Sunshine, 1982, MAY, 191.7
Wales, Sunshine, 1982, JUN, 156.5
Wales, Sunshine, 1982, JUL, 158.8
Wales, Sunshine, 1982, AUG, 134.2
Wales, Sunshine, 1982, SEP, 112.8
Wales, Sunshine, 1982, OCT, 66.7
Wales, Sunshine, 1982, NOV, 45.1
Wales, Sunshine, 1982, DEC, 29.0
Wales, Sunshine, 1982, WIN, 133.7
Wales, Sunshine, 1982, SPR, 495.3
Wales, Sunshine, 1982, SUM, 449.5
Wales, Sunshine, 1982, AUT, 224.7
Wales, Sunshine, 1982, ANN, 1298.6
Wales, Sunshine, 1983, JAN, 28.6
Wales, Sunshine, 1983, FEB, 79.7
Wales, Sunshine, 1983, MAR, 65.4
Wales, Sunshine, 1983, APR, 142.0
Wales, Sunshine, 1983, MAY, 123.0
Wales, Sunshine, 1983, JUN, 145.0
Wales, Sunshine, 1983, JUL, 239.6
Wales, Sunshine, 1983, AUG, 214.7
Wales, Sunshine, 1983, SEP, 95.0
Wales, Sunshine, 1983, OCT, 90.8
Wales, Sunshine, 1983, NOV, 44.3
Wales, Sunshine, 1983, DEC, 42.4
Wales, Sunshine, 1983, WIN, 137.3
Wales, Sunshine, 1983, SPR, 330.3
Wales, Sunshine, 1983, SUM, 599.3
Wales, Sunshine, 1983, AUT, 230.1
Wales, Sunshine, 1983, ANN, 1310.4
Wales, Sunshine, 1984, JAN, 45.4
Wales, Sunshine, 1984, FEB, 53.5
Wales, Sunshine, 1984, MAR, 68.1
Wales, Sunshine, 1984, APR, 213.3
Wales, Sunshine, 1984, MAY, 197.9
Wales, Sunshine, 1984, JUN, 185.4
Wales, Sunshine, 1984, JUL, 260.6
Wales, Sunshine, 1984, AUG, 182.9
Wales, Sunshine, 1984, SEP, 109.1
Wales, Sunshine, 1984, OCT, 87.9
Wales, Sunshine, 1984, NOV, 43.9
Wales, Sunshine, 1984, DEC, 41.6
Wales, Sunshine, 1984, WIN, 141.3
Wales, Sunshine, 1984, SPR, 479.3
Wales, Sunshine, 1984, SUM, 628.8
Wales, Sunshine, 1984, AUT, 240.9
Wales, Sunshine, 1984, ANN, 1489.6
Wales, Sunshine, 1985, JAN, 53.0
Wales, Sunshine, 1985, FEB, 82.9
Wales, Sunshine, 1985, MAR, 111.4
Wales, Sunshine, 1985, APR, 122.3
Wales, Sunshine, 1985, MAY, 171.1
Wales, Sunshine, 1985, JUN, 161.8
Wales, Sunshine, 1985, JUL, 175.3
Wales, Sunshine, 1985, AUG, 135.4
Wales, Sunshine, 1985, SEP, 114.2
Wales, Sunshine, 1985, OCT, 89.9
Wales, Sunshine, 1985, NOV, 60.8
Wales, Sunshine, 1985, DEC, 31.7
Wales, Sunshine, 1985, WIN, 177.5
Wales, Sunshine, 1985, SPR, 404.8
Wales, Sunshine, 1985, SUM, 472.6
Wales, Sunshine, 1985, AUT, 264.9
Wales, Sunshine, 1985, ANN, 1309.9
Wales, Sunshine, 1986, JAN, 33.1
Wales, Sunshine, 1986, FEB, 97.6
Wales, Sunshine, 1986, MAR, 105.8
Wales, Sunshine, 1986, APR, 124.1
Wales, Sunshine, 1986, MAY, 174.9
Wales, Sunshine, 1986, JUN, 173.3
Wales, Sunshine, 1986, JUL, 125.9
Wales, Sunshine, 1986, AUG, 120.4
Wales, Sunshine, 1986, SEP, 150.9
Wales, Sunshine, 1986, OCT, 93.1
Wales, Sunshine, 1986, NOV, 65.8
Wales, Sunshine, 1986, DEC, 38.2
Wales, Sunshine, 1986, WIN, 162.4
Wales, Sunshine, 1986, SPR, 404.7
Wales, Sunshine, 1986, SUM, 419.6
Wales, Sunshine, 1986, AUT, 309.8
Wales, Sunshine, 1986, ANN, 1303.1
Wales, Sunshine, 1987, JAN, 52.5
Wales, Sunshine, 1987, FEB, 60.9
Wales, Sunshine, 1987, MAR, 87.5
Wales, Sunshine, 1987, APR, 149.3
Wales, Sunshine, 1987, MAY, 191.4
Wales, Sunshine, 1987, JUN, 110.7
Wales, Sunshine, 1987, JUL, 161.9
Wales, Sunshine, 1987, AUG, 157.6
Wales, Sunshine, 1987, SEP, 137.6
Wales, Sunshine, 1987, OCT, 96.9
Wales, Sunshine, 1987, NOV, 55.7
Wales, Sunshine, 1987, DEC, 33.1
Wales, Sunshine, 1987, WIN, 151.5
Wales, Sunshine, 1987, SPR, 428.2
Wales, Sunshine, 1987, SUM, 430.2
Wales, Sunshine, 1987, AUT, 290.3
Wales, Sunshine, 1987, ANN, 1295.2
Wales, Sunshine, 1988, JAN, 45.5
Wales, Sunshine, 1988, FEB, 83.2
Wales, Sunshine, 1988, MAR, 82.1
Wales, Sunshine, 1988, APR, 152.5
Wales, Sunshine, 1988, MAY, 194.4
Wales, Sunshine, 1988, JUN, 179.7
Wales, Sunshine, 1988, JUL, 119.5
Wales, Sunshine, 1988, AUG, 147.2
Wales, Sunshine, 1988, SEP, 130.4
Wales, Sunshine, 1988, OCT, 95.5
Wales, Sunshine, 1988, NOV, 78.9
Wales, Sunshine, 1988, DEC, 22.3
Wales, Sunshine, 1988, WIN, 161.8
Wales, Sunshine, 1988, SPR, 428.9
Wales, Sunshine, 1988, SUM, 446.3
Wales, Sunshine, 1988, AUT, 304.9
Wales, Sunshine, 1988, ANN, 1331.1
Wales, Sunshine, 1989, JAN, 54.8
Wales, Sunshine, 1989, FEB, 78.6
Wales, Sunshine, 1989, MAR, 91.1
Wales, Sunshine, 1989, APR, 144.9
Wales, Sunshine, 1989, MAY, 239.8
Wales, Sunshine, 1989, JUN, 215.2
Wales, Sunshine, 1989, JUL, 253.3
Wales, Sunshine, 1989, AUG, 210.6
Wales, Sunshine, 1989, SEP, 112.0
Wales, Sunshine, 1989, OCT, 67.8
Wales, Sunshine, 1989, NOV, 74.2
Wales, Sunshine, 1989, DEC, 27.3
Wales, Sunshine, 1989, WIN, 155.7
Wales, Sunshine, 1989, SPR, 475.8
Wales, Sunshine, 1989, SUM, 679.0
Wales, Sunshine, 1989, AUT, 254.0
Wales, Sunshine, 1989, ANN, 1569.5
Wales, Sunshine, 1990, JAN, 43.3
Wales, Sunshine, 1990, FEB, 58.9
Wales, Sunshine, 1990, MAR, 105.5
Wales, Sunshine, 1990, APR, 184.3
Wales, Sunshine, 1990, MAY, 243.6
Wales, Sunshine, 1990, JUN, 122.5
Wales, Sunshine, 1990, JUL, 268.1
Wales, Sunshine, 1990, AUG, 173.3
Wales, Sunshine, 1990, SEP, 147.2
Wales, Sunshine, 1990, OCT, 83.4
Wales, Sunshine, 1990, NOV, 60.3
Wales, Sunshine, 1990, DEC, 36.8
Wales, Sunshine, 1990, WIN, 129.5
Wales, Sunshine, 1990, SPR, 533.4
Wales, Sunshine, 1990, SUM, 563.8
Wales, Sunshine, 1990, AUT, 290.9
Wales, Sunshine, 1990, ANN, 1527.2
Wales, Sunshine, 1991, JAN, 57.9
Wales, Sunshine, 1991, FEB, 65.8
Wales, Sunshine, 1991, MAR, 84.2
Wales, Sunshine, 1991, APR, 139.4
Wales, Sunshine, 1991, MAY, 157.0
Wales, Sunshine, 1991, JUN, 130.1
Wales, Sunshine, 1991, JUL, 154.3
Wales, Sunshine, 1991, AUG, 181.0
Wales, Sunshine, 1991, SEP, 163.8
Wales, Sunshine, 1991, OCT, 82.7
Wales, Sunshine, 1991, NOV, 40.7
Wales, Sunshine, 1991, DEC, 34.3
Wales, Sunshine, 1991, WIN, 160.5
Wales, Sunshine, 1991, SPR, 380.5
Wales, Sunshine, 1991, SUM, 465.5
Wales, Sunshine, 1991, AUT, 287.2
Wales, Sunshine, 1991, ANN, 1291.2
Wales, Sunshine, 1992, JAN, 55.5
Wales, Sunshine, 1992, FEB, 52.6
Wales, Sunshine, 1992, MAR, 63.7
Wales, Sunshine, 1992, APR, 115.9
Wales, Sunshine, 1992, MAY, 233.9
Wales, Sunshine, 1992, JUN, 198.0
Wales, Sunshine, 1992, JUL, 146.6
Wales, Sunshine, 1992, AUG, 150.3
Wales, Sunshine, 1992, SEP, 101.0
Wales, Sunshine, 1992, OCT, 73.8
Wales, Sunshine, 1992, NOV, 41.3
Wales, Sunshine, 1992, DEC, 46.1
Wales, Sunshine, 1992, WIN, 142.4
Wales, Sunshine, 1992, SPR, 413.5
Wales, Sunshine, 1992, SUM, 494.8
Wales, Sunshine, 1992, AUT, 216.0
Wales, Sunshine, 1992, ANN, 1278.6
Wales, Sunshine, 1993, JAN, 26.9
Wales, Sunshine, 1993, FEB, 43.8
Wales, Sunshine, 1993, MAR, 89.5
Wales, Sunshine, 1993, APR, 120.3
Wales, Sunshine, 1993, MAY, 154.2
Wales, Sunshine, 1993, JUN, 181.4
Wales, Sunshine, 1993, JUL, 150.3
Wales, Sunshine, 1993, AUG, 160.5
Wales, Sunshine, 1993, SEP, 109.9
Wales, Sunshine, 1993, OCT, 109.3
Wales, Sunshine, 1993, NOV, 59.7
Wales, Sunshine, 1993, DEC, 26.5
Wales, Sunshine, 1993, WIN, 116.9
Wales, Sunshine, 1993, SPR, 364.0
Wales, Sunshine, 1993, SUM, 492.2
Wales, Sunshine, 1993, AUT, 278.9
Wales, Sunshine, 1993, ANN, 1232.4
Wales, Sunshine, 1994, JAN, 51.3
Wales, Sunshine, 1994, FEB, 56.0
Wales, Sunshine, 1994, MAR, 99.2
Wales, Sunshine, 1994, APR, 154.0
Wales, Sunshine, 1994, MAY, 143.3
Wales, Sunshine, 1994, JUN, 163.9
Wales, Sunshine, 1994, JUL, 194.6
Wales, Sunshine, 1994, AUG, 151.2
Wales, Sunshine, 1994, SEP, 102.4
Wales, Sunshine, 1994, OCT, 119.2
Wales, Sunshine, 1994, NOV, 36.2
Wales, Sunshine, 1994, DEC, 39.1
Wales, Sunshine, 1994, WIN, 133.8
Wales, Sunshine, 1994, SPR, 396.5
Wales, Sunshine, 1994, SUM, 509.8
Wales, Sunshine, 1994, AUT, 257.8
Wales, Sunshine, 1994, ANN, 1310.4
Wales, Sunshine, 1995, JAN, 35.2
Wales, Sunshine, 1995, FEB, 47.9
Wales, Sunshine, 1995, MAR, 125.3
Wales, Sunshine, 1995, APR, 174.3
Wales, Sunshine, 1995, MAY, 183.1
Wales, Sunshine, 1995, JUN, 216.2
Wales, Sunshine, 1995, JUL, 195.3
Wales, Sunshine, 1995, AUG, 265.8
Wales, Sunshine, 1995, SEP, 135.1
Wales, Sunshine, 1995, OCT, 108.2
Wales, Sunshine, 1995, NOV, 66.7
Wales, Sunshine, 1995, DEC, 45.4
Wales, Sunshine, 1995, WIN, 122.2
Wales, Sunshine, 1995, SPR, 482.8
Wales, Sunshine, 1995, SUM, 677.2
Wales, Sunshine, 1995, AUT, 310.0
Wales, Sunshine, 1995, ANN, 1598.5
Wales, Sunshine, 1996, JAN, 22.6
Wales, Sunshine, 1996, FEB, 88.9
Wales, Sunshine, 1996, MAR, 65.4
Wales, Sunshine, 1996, APR, 123.7
Wales, Sunshine, 1996, MAY, 185.9
Wales, Sunshine, 1996, JUN, 218.4
Wales, Sunshine, 1996, JUL, 205.4
Wales, Sunshine, 1996, AUG, 174.8
Wales, Sunshine, 1996, SEP, 155.6
Wales, Sunshine, 1996, OCT, 76.3
Wales, Sunshine, 1996, NOV, 65.2
Wales, Sunshine, 1996, DEC, 51.7
Wales, Sunshine, 1996, WIN, 156.9
Wales, Sunshine, 1996, SPR, 375.0
Wales, Sunshine, 1996, SUM, 598.6
Wales, Sunshine, 1996, AUT, 297.1
Wales, Sunshine, 1996, ANN, 1434.0
Wales, Sunshine, 1997, JAN, 52.6
Wales, Sunshine, 1997, FEB, 56.8
Wales, Sunshine, 1997, MAR, 113.2
Wales, Sunshine, 1997, APR, 152.4
Wales, Sunshine, 1997, MAY, 219.7
Wales, Sunshine, 1997, JUN, 114.2
Wales, Sunshine, 1997, JUL, 214.0
Wales, Sunshine, 1997, AUG, 167.1
Wales, Sunshine, 1997, SEP, 127.7
Wales, Sunshine, 1997, OCT, 117.4
Wales, Sunshine, 1997, NOV, 40.8
Wales, Sunshine, 1997, DEC, 40.5
Wales, Sunshine, 1997, WIN, 161.1
Wales, Sunshine, 1997, SPR, 485.3
Wales, Sunshine, 1997, SUM, 495.2
Wales, Sunshine, 1997, AUT, 285.9
Wales, Sunshine, 1997, ANN, 1416.2
Wales, Sunshine, 1998, JAN, 49.6
Wales, Sunshine, 1998, FEB, 72.6
Wales, Sunshine, 1998, MAR, 71.8
Wales, Sunshine, 1998, APR, 133.5
Wales, Sunshine, 1998, MAY, 214.0
Wales, Sunshine, 1998, JUN, 135.9
Wales, Sunshine, 1998, JUL, 127.8
Wales, Sunshine, 1998, AUG, 190.8
Wales, Sunshine, 1998, SEP, 115.6
Wales, Sunshine, 1998, OCT, 87.0
Wales, Sunshine, 1998, NOV, 62.0
Wales, Sunshine, 1998, DEC, 28.8
Wales, Sunshine, 1998, WIN, 162.7
Wales, Sunshine, 1998, SPR, 419.3
Wales, Sunshine, 1998, SUM, 454.5
Wales, Sunshine, 1998, AUT, 264.6
Wales, Sunshine, 1998, ANN, 1289.4
Wales, Sunshine, 1999, JAN, 42.2
Wales, Sunshine, 1999, FEB, 54.7
Wales, Sunshine, 1999, MAR, 93.1
Wales, Sunshine, 1999, APR, 144.5
Wales, Sunshine, 1999, MAY, 132.0
Wales, Sunshine, 1999, JUN, 175.0
Wales, Sunshine, 1999, JUL, 226.3
Wales, Sunshine, 1999, AUG, 144.1
Wales, Sunshine, 1999, SEP, 150.0
Wales, Sunshine, 1999, OCT, 112.5
Wales, Sunshine, 1999, NOV, 61.2
Wales, Sunshine, 1999, DEC, 35.6
Wales, Sunshine, 1999, WIN, 125.7
Wales, Sunshine, 1999, SPR, 369.6
Wales, Sunshine, 1999, SUM, 545.4
Wales, Sunshine, 1999, AUT, 323.6
Wales, Sunshine, 1999, ANN, 1371.1
Wales, Sunshine, 2000, JAN, 45.8
Wales, Sunshine, 2000, FEB, 81.0
Wales, Sunshine, 2000, MAR, 112.0
Wales, Sunshine, 2000, APR, 141.5
Wales, Sunshine, 2000, MAY, 203.0
Wales, Sunshine, 2000, JUN, 158.3
Wales, Sunshine, 2000, JUL, 182.4
Wales, Sunshine, 2000, AUG, 171.3
Wales, Sunshine, 2000, SEP, 104.4
Wales, Sunshine, 2000, OCT, 77.6
Wales, Sunshine, 2000, NOV, 38.3
Wales, Sunshine, 2000, DEC, 33.1
Wales, Sunshine, 2000, WIN, 162.5
Wales, Sunshine, 2000, SPR, 456.6
Wales, Sunshine, 2000, SUM, 511.9
Wales, Sunshine, 2000, AUT, 220.3
Wales, Sunshine, 2000, ANN, 1348.8
Wales, Sunshine, 2001, JAN, 68.9
Wales, Sunshine, 2001, FEB, 83.3
Wales, Sunshine, 2001, MAR, 92.8
Wales, Sunshine, 2001, APR, 138.3
Wales, Sunshine, 2001, MAY, 206.2
Wales, Sunshine, 2001, JUN, 180.4
Wales, Sunshine, 2001, JUL, 167.7
Wales, Sunshine, 2001, AUG, 155.6
Wales, Sunshine, 2001, SEP, 109.6
Wales, Sunshine, 2001, OCT, 97.5
Wales, Sunshine, 2001, NOV, 48.1
Wales, Sunshine, 2001, DEC, 73.5
Wales, Sunshine, 2001, WIN, 185.3
Wales, Sunshine, 2001, SPR, 437.3
Wales, Sunshine, 2001, SUM, 503.7
Wales, Sunshine, 2001, AUT, 255.2
Wales, Sunshine, 2001, ANN, 1421.9
Wales, Sunshine, 2002, JAN, 33.1
Wales, Sunshine, 2002, FEB, 58.3
Wales, Sunshine, 2002, MAR, 103.6
Wales, Sunshine, 2002, APR, 163.7
Wales, Sunshine, 2002, MAY, 171.7
Wales, Sunshine, 2002, JUN, 141.4
Wales, Sunshine, 2002, JUL, 145.0
Wales, Sunshine, 2002, AUG, 149.1
Wales, Sunshine, 2002, SEP, 151.6
Wales, Sunshine, 2002, OCT, 88.3
Wales, Sunshine, 2002, NOV, 58.5
Wales, Sunshine, 2002, DEC, 37.9
Wales, Sunshine, 2002, WIN, 164.8
Wales, Sunshine, 2002, SPR, 439.0
Wales, Sunshine, 2002, SUM, 435.5
Wales, Sunshine, 2002, AUT, 298.4
Wales, Sunshine, 2002, ANN, 1302.2
Wales, Sunshine, 2003, JAN, 66.9
Wales, Sunshine, 2003, FEB, 87.2
Wales, Sunshine, 2003, MAR, 166.1
Wales, Sunshine, 2003, APR, 187.2
Wales, Sunshine, 2003, MAY, 173.6
Wales, Sunshine, 2003, JUN, 188.9
Wales, Sunshine, 2003, JUL, 132.2
Wales, Sunshine, 2003, AUG, 185.4
Wales, Sunshine, 2003, SEP, 135.7
Wales, Sunshine, 2003, OCT, 109.1
Wales, Sunshine, 2003, NOV, 60.5
Wales, Sunshine, 2003, DEC, 43.2
Wales, Sunshine, 2003, WIN, 191.9
Wales, Sunshine, 2003, SPR, 527.0
Wales, Sunshine, 2003, SUM, 506.6
Wales, Sunshine, 2003, AUT, 305.3
Wales, Sunshine, 2003, ANN, 1536.1
Wales, Sunshine, 2004, JAN, 40.6
Wales, Sunshine, 2004, FEB, 98.2
Wales, Sunshine, 2004, MAR, 115.4
Wales, Sunshine, 2004, APR, 117.2
Wales, Sunshine, 2004, MAY, 205.8
Wales, Sunshine, 2004, JUN, 186.6
Wales, Sunshine, 2004, JUL, 148.4
Wales, Sunshine, 2004, AUG, 163.2
Wales, Sunshine, 2004, SEP, 130.8
Wales, Sunshine, 2004, OCT, 91.7
Wales, Sunshine, 2004, NOV, 37.0
Wales, Sunshine, 2004, DEC, 45.8
Wales, Sunshine, 2004, WIN, 182.0
Wales, Sunshine, 2004, SPR, 438.4
Wales, Sunshine, 2004, SUM, 498.3
Wales, Sunshine, 2004, AUT, 259.5
Wales, Sunshine, 2004, ANN, 1380.8
Wales, Sunshine, 2005, JAN, 44.6
Wales, Sunshine, 2005, FEB, 67.7
Wales, Sunshine, 2005, MAR, 81.6
Wales, Sunshine, 2005, APR, 143.8
Wales, Sunshine, 2005, MAY, 211.4
Wales, Sunshine, 2005, JUN, 176.7
Wales, Sunshine, 2005, JUL, 177.7
Wales, Sunshine, 2005, AUG, 203.8
Wales, Sunshine, 2005, SEP, 134.3
Wales, Sunshine, 2005, OCT, 75.8
Wales, Sunshine, 2005, NOV, 77.8
Wales, Sunshine, 2005, DEC, 41.6
Wales, Sunshine, 2005, WIN, 158.2
Wales, Sunshine, 2005, SPR, 436.8
Wales, Sunshine, 2005, SUM, 558.2
Wales, Sunshine, 2005, AUT, 287.9
Wales, Sunshine, 2005, ANN, 1436.9
Wales, Sunshine, 2006, JAN, 59.1
Wales, Sunshine, 2006, FEB, 65.8
Wales, Sunshine, 2006, MAR, 88.7
Wales, Sunshine, 2006, APR, 163.9
Wales, Sunshine, 2006, MAY, 162.3
Wales, Sunshine, 2006, JUN, 223.8
Wales, Sunshine, 2006, JUL, 261.1
Wales, Sunshine, 2006, AUG, 136.4
Wales, Sunshine, 2006, SEP, 148.8
Wales, Sunshine, 2006, OCT, 92.3
Wales, Sunshine, 2006, NOV, 80.7
Wales, Sunshine, 2006, DEC, 34.2
Wales, Sunshine, 2006, WIN, 166.5
Wales, Sunshine, 2006, SPR, 414.9
Wales, Sunshine, 2006, SUM, 621.2
Wales, Sunshine, 2006, AUT, 321.9
Wales, Sunshine, 2006, ANN, 1517.1
Wales, Sunshine, 2007, JAN, 48.3
Wales, Sunshine, 2007, FEB, 71.3
Wales, Sunshine, 2007, MAR, 141.2
Wales, Sunshine, 2007, APR, 222.4
Wales, Sunshine, 2007, MAY, 185.8
Wales, Sunshine, 2007, JUN, 136.8
Wales, Sunshine, 2007, JUL, 164.1
Wales, Sunshine, 2007, AUG, 181.1
Wales, Sunshine, 2007, SEP, 134.6
Wales, Sunshine, 2007, OCT, 107.1
Wales, Sunshine, 2007, NOV, 52.7
Wales, Sunshine, 2007, DEC, 52.1
Wales, Sunshine, 2007, WIN, 153.8
Wales, Sunshine, 2007, SPR, 549.4
Wales, Sunshine, 2007, SUM, 482.0
Wales, Sunshine, 2007, AUT, 294.5
Wales, Sunshine, 2007, ANN, 1497.5
Wales, Sunshine, 2008, JAN, 37.6
Wales, Sunshine, 2008, FEB, 109.1
Wales, Sunshine, 2008, MAR, 117.4
Wales, Sunshine, 2008, APR, 160.0
Wales, Sunshine, 2008, MAY, 187.2
Wales, Sunshine, 2008, JUN, 191.7
Wales, Sunshine, 2008, JUL, 155.3
Wales, Sunshine, 2008, AUG, 92.5
Wales, Sunshine, 2008, SEP, 109.0
Wales, Sunshine, 2008, OCT, 101.5
Wales, Sunshine, 2008, NOV, 54.2
Wales, Sunshine, 2008, DEC, 63.4
Wales, Sunshine, 2008, WIN, 198.9
Wales, Sunshine, 2008, SPR, 464.6
Wales, Sunshine, 2008, SUM, 439.5
Wales, Sunshine, 2008, AUT, 264.7
Wales, Sunshine, 2008, ANN, 1379.0
Wales, Sunshine, 2009, JAN, 62.9
Wales, Sunshine, 2009, FEB, 44.7
Wales, Sunshine, 2009, MAR, 130.6
Wales, Sunshine, 2009, APR, 159.8
Wales, Sunshine, 2009, MAY, 190.1
Wales, Sunshine, 2009, JUN, 201.1
Wales, Sunshine, 2009, JUL, 150.4
Wales, Sunshine, 2009, AUG, 151.7
Wales, Sunshine, 2009, SEP, 130.9
Wales, Sunshine, 2009, OCT, 85.2
Wales, Sunshine, 2009, NOV, 48.0
Wales, Sunshine, 2009, DEC, 53.0
Wales, Sunshine, 2009, WIN, 171.0
Wales, Sunshine, 2009, SPR, 480.5
Wales, Sunshine, 2009, SUM, 503.1
Wales, Sunshine, 2009, AUT, 264.1
Wales, Sunshine, 2009, ANN, 1408.3
Wales, Sunshine, 2010, JAN, 62.8
Wales, Sunshine, 2010, FEB, 72.8
Wales, Sunshine, 2010, MAR, 129.9
Wales, Sunshine, 2010, APR, 205.2
Wales, Sunshine, 2010, MAY, 214.5
Wales, Sunshine, 2010, JUN, 239.9
Wales, Sunshine, 2010, JUL, 114.0
Wales, Sunshine, 2010, AUG, 149.3
Wales, Sunshine, 2010, SEP, 133.3
Wales, Sunshine, 2010, OCT, 119.5
Wales, Sunshine, 2010, NOV, 70.3
Wales, Sunshine, 2010, DEC, 50.2
Wales, Sunshine, 2010, WIN, 188.7
Wales, Sunshine, 2010, SPR, 549.6
Wales, Sunshine, 2010, SUM, 503.2
Wales, Sunshine, 2010, AUT, 323.1
Wales, Sunshine, 2010, ANN, 1561.9
Wales, Sunshine, 2011, JAN, 56.4
Wales, Sunshine, 2011, FEB, 51.5
Wales, Sunshine, 2011, MAR, 155.2
Wales, Sunshine, 2011, APR, 210.1
Wales, Sunshine, 2011, MAY, 172.9
Wales, Sunshine, 2011, JUN, 203.5
Wales, Sunshine, 2011, JUL, 179.7
Wales, Sunshine, 2011, AUG, 130.5
Wales, Sunshine, 2011, SEP, 119.8
Wales, Sunshine, 2011, OCT, 84.8
Wales, Sunshine, 2011, NOV, 62.6
Wales, Sunshine, 2011, DEC, 28.6
Wales, Sunshine, 2011, WIN, 158.1
Wales, Sunshine, 2011, SPR, 538.3
Wales, Sunshine, 2011, SUM, 513.6
Wales, Sunshine, 2011, AUT, 267.2
Wales, Sunshine, 2011, ANN, 1455.6
Wales, Sunshine, 2012, JAN, 51.0
Wales, Sunshine, 2012, FEB, 60.5
Wales, Sunshine, 2012, MAR, 155.9
Wales, Sunshine, 2012, APR, 123.1
Wales, Sunshine, 2012, MAY, 209.5
Wales, Sunshine, 2012, JUN, 118.4
Wales, Sunshine, 2012, JUL, 147.0
Wales, Sunshine, 2012, AUG, 136.5
Wales, Sunshine, 2012, SEP, 126.8
Wales, Sunshine, 2012, OCT, 90.2
Wales, Sunshine, 2012, NOV, 59.3
Wales, Sunshine, 2012, DEC, 44.8
Wales, Sunshine, 2012, WIN, 140.1
Wales, Sunshine, 2012, SPR, 488.5
Wales, Sunshine, 2012, SUM, 401.9
